X,state_county,fips,state,ST,start.date,end.date,duration,count.max,sr,r0,r0.Pr,r0.ave3,r0.ave5,r0.est,r0.est.se,r0.est.ave3,r0.est.ave5,r0.u95,r0.u66,r0.l66,r0.l95,r1,r1.Pr,r1.est,r1.est.se,r1.u95,r1.u66,r1.l66,r1.l95,rmax,rmax.est,rmax.u95,rmax.u66,rmax.l66,rmax.l95,rmin,rmin.est,rmin.u95,rmin.u66,rmin.l66,rmin.l95,R0,l95,u95,l66,u66,fips,state_county5,Year.AHDP,County,Less_Than_High_School,At_Least_Bachelor_Degree.AHDP,Median_Earnings.AHDP,Education_Index,Income_Index,White.AHDP,African_American,Native_American,Asian_American,Other_race,Latino_Population,Children_in_Poverty,Adults_65_Poverty.AHDP,Population.Census2019,Below_federal_poverty_threshold.AHDP,Gini_Coefficient.AHDP,Child_Poverty,Professional_occupations,Service_occupations,Sales_office_occupations,Farming_occupations,Construction_occupations,Production_occupations,county5.x,countylast,state.x,county.x,Median_Earnings.y,Gini_Coefficient.MA,Below_federal_poverty_threshold.MA,Violent_Crime.MA,At_Least_Bachelor_Degree.MA,Population.MA,White.MA,Smoker,Obesity.MA,Diabetes,Elderly_Population.MA,lat,lon,area,ST,pTrump,thresh,state_county.w,pop,den,region
106,NY_Suffolk,36103,New York,NY,2/29/20,5/5/20,67,5.424950017,0.02,0.156145082,0.00252074,0.151153221,0.152015846,0.11150128,0.032660552,0.10782733,0.104355846,0.17486867,0.143473223,0.077359254,0.044645083,-0.054682055,0.002523826,-0.038057656,0.032660552,0.032813563,-0.003041775,-0.07192173,-0.110513834,0.147414732,0.11215923,0.174410152,0.147078112,0.07930531,0.036121845,-0.043752505,-0.041862594,0.030439593,-0.006291269,-0.076746131,-0.111904003,2.158362845,1.382446548,3.164420271,1.728950595,2.629897256,36103,NY_Suffolk Coun,2010,"Suffolk County, New York",10.6,31.9,39866,5.92,7,71.6,6.8,0.2,3.4,1.5,16.5,7.6,5.6,1476601,5.7,0.42,6.9,37.3,16.3,27.1,0.2,9.4,9.7,Suffolk Coun,"uffolk County, New York",NY,"Suffolk County, NY",40889,0.4307,7.017397225,129.7363528,34,1501373,0.696265352,14.03381728,23.1,8.8,14.77947186,40.821924,-73.113775,2373.39,35,0.514595144,TRUE,NY_Suffolk,1476601,240.2126989,North
37,NY_Westchester,36119,New York,NY,3/6/20,5/5/20,61,4.86753445,0.023809244,0.152929726,0.003377625,0.157526755,0.156442454,0.096912624,0.038858162,0.09260156,0.088473561,0.169669001,0.135664545,0.056833186,0.003518247,-0.066779287,0.003494443,-0.055745901,0.038858162,0.023983411,-0.018878631,-0.093959768,-0.141236994,0.123327225,0.106411761,0.175932742,0.144743965,0.068533436,0.024193309,-0.056229729,-0.06012142,0.028133542,-0.017364583,-0.102329948,-0.144687736,1.96593305,1.026681754,3.070748583,1.504545678,2.508185683,36119,NY_Westchester ,2010,"Westchester County, New York",12.6,44.5,42608,6.89,7.46,57.4,13.3,0.1,5.4,2,21.8,13,7.1,967506,8.2,0.54,10.5,45.5,17.3,23.4,0.1,7.5,6.2,Westchester ,"estchester County, New York",NY,"Westchester County, NY",42449,0.5375,9.622427449,236.5437938,46.7,967315,0.553833033,11.77740252,20.3,8.2,15.32437727,41.040536,-73.804532,500.21,35,0.311984881,TRUE,NY_Westchester,967506,746.7981097,North
3019,OH_agg,NA,Ohio,OH,3/4/20,5/5/20,63,3.912023005,0.02,0.153109236,0.002051372,0.146434824,0.141166121,0.11535706,0.031155819,0.112292322,0.108834172,0.174527972,0.14663995,0.081113702,0.054412009,0.048795718,0.001922801,0.026328116,0.031155819,0.08301815,0.052699434,-0.003114492,-0.024073565,0.153109236,0.11535706,0.174527972,0.14663995,0.081113702,0.054412009,-0.024807464,-0.028133308,0.021727666,8.32E-06,-0.056547974,-0.093341522,2.211538118,1.479646457,3.158218474,1.772651055,2.680500689,NA,NA,NA,NA,12.72124833,20.83260448,27870.01964,4.640264618,4.445536413,89.38092235,5.217689196,0.186684425,1.104529973,1.714265791,2.41446597,22.63877454,7.384045154,7121755,12.82996344,0.420330077,18.27960627,31.13585214,16.86175165,24.36604095,0.477870872,9.032321489,18.12785698,"Polk County,","olk County, Florida",FL,"Polk County, FL",29379.43105,0.432356758,14.35920242,NA,22.42624449,7080175,0.886869039,18.89537078,32.0307202,12.07118444,15.70267684,40.34738645,-82.84303323,41221.68,36,0.61467913,FALSE,OH_agg,7121755,66.70574736,Midwest
128,OH_Cuyahoga,39035,Ohio,OH,3/10/20,5/5/20,57,2.708050201,0.02,0.049288765,0.002313843,0.048748494,0.045997406,0.032652878,0.03173944,0.029838216,0.027995582,0.089843392,0.062800652,0.002198331,-0.039015136,0.035123543,0.002296743,0.018200949,0.03173944,0.076685853,0.048037492,-0.012099405,-0.040794286,0.012391295,0.035820264,0.086338862,0.064916851,0.007913954,-0.028017794,NA,-0.01101176,0.042609855,0.023131726,-0.039898556,-0.081321611,1.270010403,0.739564913,1.877549032,1.01660619,1.567306887,39035,OH_Cuyahoga Cou,2010,"Cuyahoga County, Ohio",13.6,28.2,29247,5.22,4.86,61.4,29.3,0.2,2.5,1.8,4.8,28.1,10.9,1235072,16.4,0.49,24.7,36.4,18.2,26.5,0.1,5.8,13,Cuyahoga Cou,"uyahoga County, Ohio",OH,"Cuyahoga County, OH",30710,0.5047,18.74318323,588.8898873,30.5,1263189,0.603888254,18.70459743,30,12,16.15720213,41.449624,-81.676037,1245.62,36,0.305075006,TRUE,OH_Cuyahoga,1235072,382.8323383,Midwest
357,OH_Franklin,39049,Ohio,OH,3/19/20,5/5/20,48,2.772588722,0.02,0.076958614,0.002346187,0.081245879,0.08361751,0.060670826,0.031067804,0.056652686,0.053622604,0.12331724,0.089459155,0.029730323,-0.008564919,0.052116569,0.002070568,0.043949539,0.031067804,0.101173189,0.073652628,0.016171053,-0.014874794,0.070956112,0.064326357,0.136128772,0.091909684,0.029025572,-0.011468409,0.04852028,0.02537309,0.084007506,0.053539136,-0.003326404,-0.039431505,1.544678087,0.937349797,2.324459682,1.243729802,1.872833996,39049,OH_Franklin Cou,2010,"Franklin County, Ohio",11.1,35,30356,5.45,5.11,67.3,21,0.2,3.8,2.9,4.8,26.7,9.4,1316756,17,0.46,23,39.5,16.2,27.5,0.1,5.9,10.7,Franklin Cou,"ranklin County, Ohio",OH,"Franklin County, OH",31642,0.4714,17.54277283,429.3116541,37.6,1215761,0.658041342,19.65865498,29.7,9.9,10.58505742,39.999581,-82.993223,543.35,36,0.342999966,TRUE,OH_Franklin,1316756,935.6804324,Midwest
732,OH_Hamilton,39061,Ohio,OH,3/15/20,5/5/20,52,2.302585093,0.02,0.046842419,0.002227022,0.04785982,0.042078983,0.029638202,0.033362664,0.0276049,0.025883501,0.092495462,0.063126201,0.000316021,-0.045443712,-0.00178071,0.002433885,-0.006789167,0.033362664,0.059759601,0.027348708,-0.038912482,-0.08084727,0.030069991,0.0307871,0.093409508,0.06723534,-0.001647334,-0.054476313,-0.008933145,-0.026334395,0.031459391,-0.00028813,-0.055391747,-0.092150478,1.242908432,0.702472651,1.910341995,1.002373843,1.570788296,39061,OH_Hamilton Cou,2010,"Hamilton County, Ohio",12.3,32.5,29989,5.42,5.03,67.6,25.5,0.2,2,2.2,2.6,28.6,9,817473,15.4,0.49,22.9,38.2,17.5,26.2,0.1,6,11.9,Hamilton Cou,"amilton County, Ohio",OH,"Hamilton County, OH",31041,0.5084,18.27964508,462.8605038,35,804194,0.668119882,18.56474866,29.2,11,13.88980768,39.180332,-84.50859,412.81,36,0.424495672,TRUE,OH_Hamilton,817473,764.5838511,Midwest
415,OH_Lucas,39095,Ohio,OH,3/19/20,5/3/20,46,3.871201011,0.02,0.020191359,0.002517222,0.029692844,0.03062319,0.024268211,0.034456017,0.023205725,0.022493693,0.091831555,0.056819396,-0.00743173,-0.052126145,0.032778992,0.002511319,0.033284846,0.034456017,0.105290383,0.070933086,-0.000864223,-0.034035063,0.007038326,0.035878983,0.122947958,0.073714464,-0.003468799,-0.034113762,0.026939775,0.016857617,0.085041498,0.047627971,-0.017066987,-0.049307021,1.195761001,0.66552956,1.902091854,0.945454022,1.504402944,39095,OH_Lucas County,2010,"Lucas County, Ohio",12.9,23,25872,4.73,4.01,71,18.7,0.2,1.5,2.5,6.1,31.2,8.7,428348,18,0.47,25.4,31.2,19.1,25.6,0.1,7.5,16.6,Lucas County,"ucas County, Ohio",OH,"Lucas County, OH",26605,0.4838,21.14509425,793.5670909,24.2,436261,0.700874018,19.75534321,34.2,12.3,14.19746436,41.652803,-83.615345,560.64,36,0.383172366,TRUE,OH_Lucas,428348,294.9949464,Midwest
527,OH_Mahoning,39099,Ohio,OH,3/8/20,5/5/20,59,2.772588722,0.02,0.033670347,0.002370807,0.033421411,0.028253106,0.017566598,0.035071802,0.016581352,0.017829897,0.079072461,0.054827032,-0.020686092,-0.061311478,0.011277799,0.002377865,0.022666122,0.035071802,0.096067405,0.055860003,-0.00740151,-0.04922893,0.01820772,0.033524192,0.107170826,0.073355393,-0.004994545,-0.05283098,0.032630765,0.006258444,0.076428843,0.036573033,-0.026367286,-0.061931858,1.138912698,0.61734308,1.748787433,0.854088303,1.483891574,39099,OH_Mahoning Cou,2010,"Mahoning County, Ohio",12.7,20.4,24414,4.81,3.6,77.6,15.2,0.2,0.7,1.7,4.7,30.9,10,228683,16.6,0.46,25.9,29.8,19.3,26.5,0.3,8.2,16,Mahoning Cou,"ahoning County, Ohio",OH,"Mahoning County, OH",25246,0.4603,17.99773491,316.0774217,22.2,234550,0.769230441,20.61719241,31.3,12.5,18.71413345,41.049535,-80.696308,423.4,36,0.465934372,TRUE,OH_Mahoning,228683,208.5378732,Midwest
359,OH_Summit,39153,Ohio,OH,3/23/20,5/5/20,44,2.890371758,0.02,0.049442473,0.002401724,0.050453782,0.048363652,0.026471975,0.032773243,0.025643721,0.026325154,0.086853519,0.061004862,-0.004858007,-0.040686189,0.09028099,0.002324593,0.060407876,0.032773243,0.121570365,0.089745132,0.031730588,0.009856652,0.068009348,0.072529348,0.13596516,0.106037712,0.038431326,0.011195634,0.025570561,0.011108331,0.066284979,0.040178696,-0.018933363,-0.047341805,1.214936,0.729774078,1.841099172,0.96406844,1.548210249,39153,OH_Summit Count,2010,"Summit County, Ohio",10.5,29.2,30031,5.41,5.04,79.7,14.3,0.2,2.2,2.1,1.6,23.7,8,541013,13.8,0.46,19.8,36.3,16.5,26.3,0.1,7.1,13.7,Summit Count,"ummit County, Ohio",OH,"Summit County, OH",31040,0.4711,14.75729394,378.4604102,30.3,541847,0.785801158,20.02605933,30.8,10.4,15.72141213,41.112957,-81.512898,420.1,36,0.434244648,TRUE,OH_Summit,541013,497.2295518,Midwest
3009,OK_agg,NA,Oklahoma,OK,3/5/20,5/5/20,62,3.044522438,0.02,0.097662575,0.002207484,0.089265787,0.085446042,0.052966783,0.031739132,0.051633483,0.049814945,0.110872071,0.084038323,0.023068574,-0.032142148,-0.006042325,0.002463678,-0.019116311,0.031739132,0.040999662,0.011806686,-0.053546352,-0.087087027,0.097662575,0.052966783,0.110872071,0.084038323,0.023068574,-0.032142148,-0.017357301,-0.039821377,0.0158406,-0.008411038,-0.070382167,-0.120099647,1.464937513,0.780957382,2.149778543,1.185423689,1.807278247,NA,NA,NA,NA,14.47903823,22.92073892,25361.30715,4.371716335,3.811096107,68.66140138,7.314659146,8.112823513,1.727961004,5.29375206,8.888375531,26.8651388,9.363009513,3956971,16.15942667,0.45174024,22.97215183,31.76474818,17.09682175,25.37208061,0.775939838,11.42308269,13.53998942,Sumter Count,"umter County, Florida",FL,"Sumter County, FL",NA,0.458814968,16.73553025,436.4698137,24.30286807,3849733,0.673109538,19.85419092,32.72396561,11.65325769,14.21392081,35.59953093,-96.84441518,69902.85,37,0.651498968,FALSE,OK_agg,3956971,21.85596052,South
2993,OR_agg,NA,Oregon,OR,3/5/20,5/5/20,62,1.945910149,0.02,0.058774274,0.002130086,0.056123159,0.058849798,0.031709332,0.030820211,0.029558674,0.026687349,0.092654195,0.05974267,-2.01E-05,-0.037015916,-0.009161804,0.002391394,-0.019431223,0.030820211,0.052258737,0.007864443,-0.053872612,-0.083739942,0.055539914,0.031751645,0.092166288,0.061160697,0.000869146,-0.034886839,-0.003321936,-0.025947994,0.036385523,0.004006935,-0.059855205,-0.093563306,1.261478467,0.751417815,1.912318565,0.999848846,1.534896455,NA,NA,NA,NA,11.43515804,28.89353361,27214.00702,4.867824589,4.275134875,78.38398599,1.707744249,1.115847222,3.679164599,3.34089522,11.75092664,21.17753535,8.44256849,4217737,13.99481475,0.438212769,18.37440877,34.76573549,17.33426121,25.0733375,1.978393763,8.559880007,12.2913788,Suwannee Cou,"uwannee County, Florida",FL,"Suwannee County, FL",28090.07196,0.45042335,16.5164966,NA,30.77516004,3939233,0.772487944,15.28580058,26.48683391,9.128970513,15.40596862,44.75280308,-122.5857277,98385.72,38,0.394115313,FALSE,OR_agg,4217737,16.55195664,West
3010,PA_agg,NA,Pennsylvania,PA,3/6/20,5/5/20,61,4.094344562,0.02,0.109902262,0.002369926,0.103499755,0.098550006,0.074036379,0.030311303,0.070995356,0.068600104,0.128272709,0.10936023,0.045224835,0.008367998,0.01910322,0.00239439,0.004644976,0.030311303,0.064009436,0.034701125,-0.028129228,-0.062142025,0.077449922,0.075594118,0.143696702,0.111415266,0.041168929,0.00763949,0.004875931,-0.017216396,0.047815792,0.016543659,-0.05381885,-0.082724924,1.690971066,1.064385871,2.396929369,1.388073067,2.129258735,NA,NA,NA,NA,12.52003006,20.69419579,NA,4.561204691,NA,90.31956226,4.096076887,0.126681827,1.078289077,1.352572023,3.029087215,20.57977408,7.760619214,5282377,11.94045231,0.419952724,16.82373207,30.56673774,17.24265877,24.42457194,0.592802385,9.966983689,17.21922676,Taylor Count,"aylor County, Florida",FL,"Taylor County, FL",29039.88133,0.430372735,12.97663076,199.6406619,22.39432054,5348202,0.894094501,17.52755128,31.7931023,11.46409726,17.59462339,40.69018897,-78.12067059,39163.57,39,0.63205743,FALSE,PA_agg,5282377,52.07736868,North
362,PA_Allegheny,42003,Pennsylvania,PA,3/20/20,5/5/20,47,2.48490665,0.02,0.02525475,0.002162056,0.025646185,0.027639184,-0.00122302,0.028897291,-0.002301697,-0.003779045,0.052279276,0.028159956,-0.029858065,-0.066542722,-0.008415533,0.002537912,-0.017659473,0.028897291,0.063957263,0.015940674,-0.054228446,-0.081333307,-0.003153565,0.017892118,0.075743712,0.050535601,-0.011950313,-0.070154072,0.015066515,-0.037764047,0.02206364,-0.004705287,-0.07042179,-0.106427636,0.990855247,0.591197801,1.457980451,0.795119757,1.229786298,42003,PA_Allegheny Co,2010,"Allegheny County, Pennsylvania",8.4,34.1,30104,5.96,5.06,80.6,13.1,0.1,2.8,1.9,1.6,20,9,1216045,12.3,0.48,16.8,41,17.2,26.3,0.1,6.5,8.9,Allegheny Co,"llegheny County, Pennsylvania",PA,"Allegheny County, PA",32949,0.4855,13.01100068,401.0847242,37.8,1231145,0.796097941,15.98166168,26.7,9.7,17.11285023,40.446249,-79.966538,744.73,39,0.399129999,TRUE,PA_Allegheny,1216045,630.4529921,North
617,PA_Berks,42011,Pennsylvania,PA,3/15/20,5/5/20,52,3.688879454,0.023729006,0.073021174,0.002697205,0.06994765,0.06494001,0.02461281,0.037938782,0.024438891,0.02388036,0.087887975,0.063207489,-0.013335478,-0.060279729,0.100545847,0.003649065,0.059569525,0.037938782,0.129937768,0.095691219,0.022332648,-0.01252072,0.077738267,0.088551459,0.159987019,0.120388531,0.054760872,0.013455224,0.053968135,-0.032134815,0.043995487,0.004869488,-0.067420581,-0.121790448,1.198743526,0.622609433,1.853648275,0.903838854,1.571658523,42011,PA_Berks County,2010,"Berks County, Pennsylvania",16.9,21.7,29307,4.41,4.87,76.9,4,0.1,1.3,1.3,16.4,21.8,6.9,421164,12.4,0.42,18.8,31.1,16.3,24.9,0.8,8.8,18.1,Berks County,"erks County, Pennsylvania",PA,"Berks County, PA",31183,0.4344,14.18077969,319.1808285,23.2,413965,0.746923049,17.27461808,32.2,11,15.46821591,40.364226,-75.908729,865.68,39,0.527823451,TRUE,PA_Berks,421164,187.8433265,North
194,PA_Bucks,42017,Pennsylvania,PA,3/10/20,5/5/20,57,3.218875825,0.02,0.09790522,0.00229644,0.099547256,0.099184605,0.079607529,0.030957964,0.078349857,0.077617041,0.13359887,0.112128291,0.049409101,0.009243977,-0.025512405,0.002229997,-0.019467438,0.030957964,0.036175232,0.012691977,-0.050667946,-0.085069298,0.100646398,0.081570655,0.137486225,0.112810196,0.054714614,0.008054883,-0.013204981,-0.022094615,0.032815913,0.012102866,-0.052884974,-0.096453899,1.755018685,1.071311782,2.476710579,1.42921415,2.166943076,42017,PA_Bucks County,2010,"Bucks County, Pennsylvania",8.1,34.5,38708,6.06,6.8,86.9,3.4,0.1,3.8,1.5,4.3,6.5,5.1,628270,4.9,0.43,6,41.4,12.5,27.7,0.2,8.1,10.2,Bucks County,"ucks County, Pennsylvania",PA,"Bucks County, PA",41130,0.4402,5.965271081,100.3552011,37.4,626583,0.855399843,14.00244596,25.7,9.6,16.12715315,40.238922,-75.024632,622.15,39,0.477381447,TRUE,PA_Bucks,628270,389.8999054,North
297,PA_Chester,42029,Pennsylvania,PA,3/18/20,5/5/20,49,3.433987204,0.02,0.072231117,0.002364371,0.066253165,0.063626967,0.04234142,0.032379577,0.041468616,0.040865418,0.107516405,0.073597014,0.01028872,-0.022677112,-0.003367353,0.002392079,0.005914987,0.032379577,0.080835256,0.038537974,-0.02663144,-0.061013707,NA,0.043181878,0.110441077,0.074314607,0.0131812,-0.02767456,0.004219761,0.003255322,0.07753022,0.042818117,-0.033653494,-0.074926452,1.360265367,0.840998186,2.104435292,1.079618713,1.685997885,42029,PA_Chester Coun,2010,"Chester County, Pennsylvania",7.5,47.8,41186,7.02,7.23,82.1,5.9,0.1,3.9,1.5,6.5,7.3,5.7,524989,6.2,0.45,6.3,47.3,12.5,24.9,1.2,6.5,7.6,Chester Coun,"hester County, Pennsylvania",PA,"Chester County, PA",42136,0.452,7.056410215,143.6677786,49.1,509797,0.809035753,15.26942134,23,7.9,14.10365302,39.990871,-75.679351,759.86,39,0.431971726,TRUE,PA_Chester,524989,266.7586637,North
66,PA_Delaware,42045,Pennsylvania,PA,3/10/20,5/5/20,57,4.127134385,0.02,0.093750325,0.002616755,0.092544047,0.089312599,0.060864495,0.035683204,0.057821565,0.055727824,0.130778057,0.093414254,0.025430864,-0.030570322,-0.059021364,0.002683385,-0.026868877,0.035683204,0.033761016,0.00693724,-0.057228066,-0.10002573,0.079644455,0.061466941,0.133049258,0.101499295,0.01495495,-0.039483487,-0.054861382,-0.030205682,0.03123902,0.001196406,-0.064268719,-0.091427628,1.546725221,0.790681402,2.434211639,1.205847319,1.921804731,42045,PA_Delaware Cou,2010,"Delaware County, Pennsylvania",9.5,34.7,34217,6.05,5.94,71.1,19.4,0.1,4.7,1.8,3,13.1,6.5,566747,9.4,0.46,13.9,41.6,15.4,26.4,0.1,7.7,8.8,Delaware Cou,"elaware County, Pennsylvania",PA,"Delaware County, PA",36030,0.4758,10.57969915,474.2501973,36,561683,0.691544875,14.56273858,24,9,14.82366388,39.921778,-75.348629,190.77,39,0.37182244,TRUE,PA_Delaware,566747,1147.046603,North
618,PA_Lackawanna,42069,Pennsylvania,PA,3/18/20,5/5/20,49,2.772588722,0.02,0.033978774,0.002148867,0.02518607,0.019864121,0.013262897,0.03047394,0.012885937,0.012639674,0.070717249,0.039699973,-0.01773607,-0.052388014,0.074003751,0.002200011,0.049892008,0.03047394,0.1081334,0.075871573,0.021042914,-0.009995208,0.06454747,0.052837106,0.119546214,0.084560037,0.021485873,-0.007195591,0.001077637,-0.001024315,0.058896171,0.022602581,-0.026196189,-0.063395481,1.103546804,0.66411466,1.653681002,0.873783706,1.335175602,42069,PA_Lackawanna C,2010,"Lackawanna County, Pennsylvania",12.5,23.7,26401,5.08,4.15,89.7,2.2,0.1,1.7,1.3,5,26,9.5,209674,13.2,0.45,20,31.7,17.8,27.1,0.2,8.1,15.2,Lackawanna C,"ackawanna County, Pennsylvania",PA,"Lackawanna County, PA",28613,0.4539,14.83367112,207.7373923,25.9,213459,0.880253351,19.43098659,31.3,11.5,18.46537274,41.441266,-75.636058,464.57,39,0.46767708,TRUE,PA_Lackawanna,209674,174.2590458,North
740,PA_Lancaster,42071,Pennsylvania,PA,3/14/20,5/5/20,53,3.465735903,0.02,0.090106125,0.002215874,0.085736543,0.080325469,0.056991059,0.032147964,0.053542491,0.050507992,0.111105023,0.089794738,0.025179364,-0.011640805,-0.056655986,0.00209092,-0.044325874,0.032147964,0.026525495,-0.013674199,-0.075833686,-0.102737623,0.101645618,0.063864413,0.11830826,0.091410645,0.035668744,-0.000187074,-0.053585641,-0.045826768,0.026482594,-0.01408903,-0.077708744,-0.103880318,1.506180482,0.915631507,2.152953666,1.203659828,1.876951488,42071,PA_Lancaster Co,2010,"Lancaster County, Pennsylvania",17.7,23.3,29211,4.07,4.85,84.9,3.1,0.1,1.9,1.4,8.6,15.9,6.8,545724,9.7,0.42,13.7,31,14.5,24.7,1.1,10.3,18.4,Lancaster Co,"ancaster County, Pennsylvania",PA,"Lancaster County, PA",30624,0.418,10.73564738,167.8888716,25.2,530216,0.83426,16.3157973,29.3,9.7,15.99555653,40.073653,-76.290855,983.9,39,0.57199144,TRUE,PA_Lancaster,545724,214.1529227,North
421,PA_Lehigh,42077,Pennsylvania,PA,3/18/20,5/5/20,49,3.526360525,0.02,0.025168915,0.002370078,0.021814254,0.020223908,0.021650572,0.032709374,0.022223289,0.0224764,0.084041333,0.05370186,-0.009892746,-0.055284141,0.055693432,0.002311022,0.044007226,0.032709374,0.103004036,0.077510754,0.009613237,-0.034197179,0.035806594,0.047188506,0.110614153,0.078451933,0.014220002,-0.039199712,0.04054466,0.015460725,0.079604843,0.047067704,-0.017195823,-0.055639992,1.173295755,0.648629141,1.807314148,0.927924302,1.472404537,42077,PA_Lehigh Count,2010,"Lehigh County, Pennsylvania",14.1,27,30424,5.01,5.13,71.6,4.9,0.1,2.9,1.7,18.8,23.2,7.9,369318,11.9,0.44,18.5,36.2,15.6,26,0.2,7.9,14.1,Lehigh Count,"ehigh County, Pennsylvania",PA,"Lehigh County, PA",31083,0.4498,13.09561167,242.2662773,28.5,356756,0.685205014,16.8287493,30.1,10.8,15.55544966,40.599225,-75.50897,348.33,39,0.457721764,TRUE,PA_Lehigh,369318,409.3657536,North
422,PA_Luzerne,42079,Pennsylvania,PA,3/17/20,5/5/20,50,2.63905733,0.02,0.077258188,0.002225846,0.070915622,0.065111378,0.046845109,0.030554419,0.044945247,0.042083853,0.10653163,0.073952561,0.016817432,-0.030974734,-0.024640772,0.002498987,-0.02515778,0.030554419,0.036390253,-0.001156819,-0.050989486,-0.088488014,0.062249651,0.047842948,0.114692183,0.077356851,0.012045703,-0.034327047,-0.004631533,-0.03394016,0.024638659,-0.005809078,-0.064419463,-0.101492683,1.403892859,0.788170251,2.091267925,1.132692819,1.690021462,42079,PA_Luzerne Coun,2010,"Luzerne County, Pennsylvania",13,20.2,26555,4.54,4.19,88.2,3,0.1,1,1.1,6.7,25,10,317417,13.7,0.44,21.4,29.2,17.9,27.2,0.2,8.3,17.2,Luzerne Coun,"uzerne County, Pennsylvania",PA,"Luzerne County, PA",29011,0.4492,15.84661675,266.8950275,21.4,320095,0.856720661,17.69116925,28.9,11.7,18.62009716,41.199679,-75.929184,907.14,39,0.582947482,TRUE,PA_Luzerne,317417,135.1007556,North
92,PA_Montgomery,42091,Pennsylvania,PA,3/10/20,5/5/20,57,4.382026635,0.02,0.121873781,0.002509904,0.120343127,0.114994398,0.080411363,0.032093528,0.078350537,0.075760047,0.14200749,0.11239868,0.049588878,0.013290608,0.00825138,0.002567758,0.004749974,0.032093528,0.076213099,0.03784147,-0.030526483,-0.065291125,0.121873781,0.080411363,0.14200749,0.11239868,0.049588878,0.013290608,NA,-0.013779304,0.049490148,0.020694837,-0.048590559,-0.084033638,1.764412054,1.103771708,2.606719758,1.431002859,2.170651157,42091,PA_Montgomery C,2010,"Montgomery County, Pennsylvania",7.4,44.2,40885,6.84,7.18,79,8.4,0.1,6.4,1.8,4.3,7.6,5.6,830915,5.6,0.45,6.6,47.7,11.8,25.6,0.1,6.6,8.2,Montgomery C,"ontgomery County, Pennsylvania",PA,"Montgomery County, PA",42240,0.4653,6.602871296,163.1826667,46.9,812970,0.77419462,12.80262628,24.6,7.4,16.03183389,40.169886,-75.313634,487.47,39,0.374363623,TRUE,PA_Montgomery,830915,658.1283792,North
245,PA_Northampton,42095,Pennsylvania,PA,3/19/20,5/5/20,48,3.401197382,0.02,0.002079399,0.002481279,0.001899098,0.007118548,0.006042352,0.031292452,0.006094936,0.006808757,0.065716338,0.034969861,-0.02653616,-0.059010021,0.071464826,0.002594243,0.050945316,0.031292452,0.129568787,0.082643719,0.015565446,-0.006864609,0.052254548,0.054820626,0.136216927,0.088936074,0.016169205,-0.018341692,0.001450215,0.003307159,0.073900266,0.03368869,-0.03121196,-0.073723787,1.046170464,0.629140631,1.598701384,0.816085777,1.291153937,42095,PA_Northampton ,2010,"Northampton County, Pennsylvania",13,26.3,31514,5.15,5.37,81,4.4,0.1,2.4,1.6,10.5,13.8,6,305285,8.8,0.42,12,33.9,15.7,26.1,0.2,8.9,15.2,Northampton ,"orthampton County, Pennsylvania",PA,"Northampton County, PA",31990,0.432,9.449129658,173.26471,27.2,299616,0.788559356,16.76524614,28.6,11.2,16.88995247,40.699705,-75.320519,377.41,39,0.499836259,TRUE,PA_Northampton,305285,312.3158143,North
153,PA_Philadelphia,42101,Pennsylvania,PA,3/10/20,5/5/20,57,4.510859507,0.02,0.122538328,0.002661997,0.123597331,0.124327399,0.080165695,0.03042568,0.077480968,0.074901708,0.135311861,0.110707214,0.045884657,0.012042082,0.004569131,0.002707117,0.009619853,0.03042568,0.081557128,0.042193437,-0.025707705,-0.058561706,0.103184535,0.08294761,0.141858054,0.113563284,0.049397123,0.022273805,0.006171795,0.002380464,0.075957101,0.035967959,-0.034831514,-0.085156179,1.761537151,1.093674698,2.502790534,1.394498439,2.147533698,42101,PA_Philadelphia,2010,"Philadelphia County, Pennsylvania",20.6,22.2,27392,4.15,4.4,36.9,42.2,0.2,6.3,2.1,12.3,36.5,18.3,1584064,25.1,0.49,35.3,33.8,22,25.8,0.1,6.4,11.9,Philadelphia,"hiladelphia County, Pennsylvania",PA,"Philadelphia County, PA",29642,0.5102,26.40528857,1094.175834,25.4,1555072,0.358318457,19.52416436,29.8,11.5,12.35942773,40.004629,-75.139469,142.68,39,0.153678965,TRUE,PA_Philadelphia,1584064,4286.585951,North
